0.0498992,-13.2983
0.0509073,-13.1546
0.0519153,-13.0153
0.0529234,-12.8785
0.0539315,-12.7412
0.0549395,-12.6005
0.0559476,-12.4531
0.0569556,-12.2962
0.0579637,-12.1276
0.0589718,-11.9457
0.0599798,-11.75
0.0609879,-11.5404
0.061996,-11.3179
0.063004,-11.084
0.0640121,-10.8402
0.0650202,-10.5883
0.0660282,-10.3296
0.0670363,-10.0657
0.0680444,-9.79786
0.0690524,-9.52759
0.0700605,-9.25644
0.0710685,-8.98611
0.0720766,-8.71855
0.0730847,-8.45554
0.0740927,-8.19836
0.0751008,-7.94719
0.0761089,-7.70098
0.0771169,-7.45742
0.078125,-7.21323
0.0791331,-6.96491
0.0801411,-6.7093
0.0811492,-6.44466
0.0821573,-6.1714
0.0831653,-5.89262
0.0841734,-5.61382
0.0851815,-5.34204
0.0861895,-5.08495
0.0871976,-4.84959
0.0882056,-4.64146
0.0892137,-4.46343
0.0902218,-4.31563
0.0912298,-4.19553
0.0922379,-4.09893
0.093246,-4.02098
0.094254,-3.95732
0.0952621,-3.90482
0.0962702,-3.86186
0.0972782,-3.82836
0.0982863,-3.8051
0.0992944,-3.79328
0.100302,-3.79361
0.10131,-3.80587
0.102319,-3.82849
0.103327,-3.85904
0.104335,-3.89495
0.105343,-3.93428
0.106351,-3.97615
0.107359,-4.0209
0.108367,-4.07029
0.109375,-4.12695
0.110383,-4.19357
0.111391,-4.27163
0.112399,-4.36068
0.113407,-4.45822
0.114415,-4.56016
0.115423,-4.66134
0.116431,-4.75631
0.11744,-4.84014
0.118448,-4.90938
0.119456,-4.9622
0.120464,-4.99804
0.121472,-5.01663
0.12248,-5.01728
0.123488,-4.9984
0.124496,-4.9571
0.125504,-4.88939
0.126512,-4.79066
0.12752,-4.65687
0.128528,-4.48548
0.129536,-4.27631
0.130544,-4.03169
0.131552,-3.7563
0.13256,-3.4565
0.133569,-3.13951
0.134577,-2.81246
0.135585,-2.48172
0.136593,-2.15246
0.137601,-1.8284
0.138609,-1.51219
0.139617,-1.20564
0.140625,-0.910449
0.141633,-0.628029
0.142641,-0.359709
0.143649,-0.10653
0.144657,0.130945
0.145665,0.352592
0.146673,0.559109
0.147681,0.751694
0.14869,0.932086
0.149698,1.10174
0.150706,1.26167
0.151714,1.41225
0.152722,1.55318
0.15373,1.68371
0.154738,1.8026
0.155746,1.90883
0.156754,2.0016
0.157762,2.08087
0.15877,2.1473
0.159778,2.20225
0.160786,2.2474
0.161794,2.28423
0.162802,2.31401
0.16381,2.33747
0.164819,2.35484
0.165827,2.3656
0.166835,2.36868
0.167843,2.36268
0.168851,2.34609
0.169859,2.31752
0.170867,2.27571
0.171875,2.21971
0.172883,2.14944
0.173891,2.066
0.174899,1.97171
0.175907,1.87008
0.176915,1.76575
0.177923,1.66468
0.178931,1.57346
0.17994,1.49868
0.180948,1.44593
0.181956,1.41944
0.182964,1.42157
0.183972,1.45227
0.18498,1.50915
0.185988,1.58768
0.186996,1.68258
0.188004,1.78829
0.189012,1.89976
0.19002,2.01248
0.191028,2.1231
0.192036,2.22966
0.193044,2.33128
0.194052,2.42774
0.19506,2.51884
0.196069,2.60478
0.197077,2.68608
0.198085,2.76372
0.199093,2.83871
0.200101,2.91213
0.201109,2.98527
0.202117,3.05955
0.203125,3.13625
0.204133,3.21594
0.205141,3.29873
0.206149,3.38439
0.207157,3.47312
0.208165,3.56543
0.209173,3.66224
0.210181,3.76449
0.21119,3.87317
0.212198,3.98887
0.213206,4.11103
0.214214,4.23774
0.215222,4.36533
0.21623,4.48909
0.217238,4.60357
0.218246,4.70349
0.219254,4.78434
0.220262,4.84291
0.22127,4.87778
0.222278,4.88899
0.223286,4.87808
0.224294,4.84714
0.225302,4.79841
0.22631,4.73384
0.227319,4.65497
0.228327,4.56316
0.229335,4.45955
0.230343,4.34559
0.231351,4.22318
0.232359,4.09465
0.233367,3.96277
0.234375,3.83049
0.235383,3.70086
0.236391,3.5762
0.237399,3.45764
0.238407,3.3447
0.239415,3.23552
0.240423,3.12745
0.241431,3.0174
0.24244,2.90225
0.243448,2.77935
0.244456,2.6478
0.245464,2.50917
0.246472,2.3671
0.24748,2.22639
0.248488,2.09258
0.249496,1.97182
